,TUCASEID,start_minute,stop_minute,TUTIER1CODE,TUACTIVITY_N
17417,20170112161938,1170,1200,11,13
17418,20170112161938,1200,1290,12,14
17419,20170112161938,1290,1320,3,15
17420,20170112161938,1320,1335,14,16
17421,20170112161938,1335,1337,14,17
17422,20170112161938,1337,1367,2,18
17423,20170112161938,1367,1382,2,19
17424,20170112161938,1382,1397,1,20
17425,20170112161938,1397,360,1,21
17426,20170112161939,240,300,1,1
17427,20170112161939,300,390,18,2
17428,20170112161939,390,780,5,3
17429,20170112161939,780,795,18,4
17430,20170112161939,795,825,11,5
17431,20170112161939,825,885,18,6
17432,20170112161939,885,895,11,7
17433,20170112161939,895,925,18,8
17434,20170112161939,925,1110,5,9
17435,20170112161939,1110,1125,11,10
17436,20170112161939,1125,1155,1,11
17437,20170112161939,1155,1245,12,12
17438,20170112161939,1245,270,1,13
17439,20170112161941,240,300,1,1
17440,20170112161941,300,325,18,2
17441,20170112161941,325,340,12,3
17442,20170112161941,340,940,5,4
17443,20170112161941,940,945,18,5
17444,20170112161941,945,965,8,6
17445,20170112161941,965,985,18,7
17446,20170112161941,985,1030,2,8
17447,20170112161941,1030,1050,11,9
17448,20170112161941,1050,1305,12,10
17449,20170112161941,1305,240,1,11
17450,20170112161943,240,480,1,1
17451,20170112161943,480,525,1,2
17452,20170112161943,525,570,11,3
17453,20170112161943,570,600,18,4
17454,20170112161943,600,720,7,5
17455,20170112161943,720,795,11,6
17456,20170112161943,795,810,18,7
17457,20170112161943,810,855,7,8
17458,20170112161943,855,870,18,9
17459,20170112161943,870,885,2,10
17460,20170112161943,885,905,2,11
17461,20170112161943,905,965,2,12
17462,20170112161943,965,1010,1,13
17463,20170112161943,1010,1045,18,14
17464,20170112161943,1045,1380,12,15
17465,20170112161943,1380,1415,18,16
17466,20170112161943,1415,1425,2,17
17467,20170112161943,1425,1435,1,18
17468,20170112161943,1435,495,1,19
17469,20170112161947,240,480,1,1
17470,20170112161947,480,500,1,2
17471,20170112161947,500,510,18,3
17472,20170112161947,510,520,13,4
17473,20170112161947,520,580,13,5
17474,20170112161947,580,590,18,6
17475,20170112161947,590,595,2,7
17476,20170112161947,595,610,11,8
17477,20170112161947,610,655,1,9
17478,20170112161947,655,750,12,10
17479,20170112161947,750,765,18,11
17480,20170112161947,765,780,8,12
17481,20170112161947,780,960,8,13
17482,20170112161947,960,962,18,14
17483,20170112161947,962,972,7,15
17484,20170112161947,972,975,18,16
17485,20170112161947,975,977,7,17
17486,20170112161947,977,992,7,18
17487,20170112161947,992,994,18,19
17488,20170112161947,994,1009,18,20
17489,20170112161947,1009,1039,11,21
17490,20170112161947,1039,1170,1,22
17491,20170112161947,1170,1320,12,23
17492,20170112161947,1320,1340,11,24
17493,20170112161947,1340,45,12,25
17494,20170112161947,45,360,1,26
17495,20170112161948,240,390,1,1
17496,20170112161948,390,435,1,2
17497,20170112161948,435,460,12,3
17498,20170112161948,460,470,18,4
17499,20170112161948,470,600,5,5
17500,20170112161948,600,615,50,6
17501,20170112161948,615,750,5,7
17502,20170112161948,750,810,50,8
17503,20170112161948,810,900,5,9
17504,20170112161948,900,915,50,10
17505,20170112161948,915,1025,5,11
17506,20170112161948,1025,1045,18,12
17507,20170112161948,1045,1075,16,13
17508,20170112161948,1075,1140,12,14
17509,20170112161948,1140,1165,18,15
17510,20170112161948,1165,1235,11,16
17511,20170112161948,1235,1265,18,17
17512,20170112161948,1265,1275,12,18
17513,20170112161948,1275,1320,16,19
17514,20170112161948,1320,1335,1,20
17515,20170112161948,1335,360,1,21
17516,20170112161954,240,540,1,1
17517,20170112161954,540,570,12,2
17518,20170112161954,570,600,11,3
17519,20170112161954,600,720,2,4
17520,20170112161954,720,722,18,5
17521,20170112161954,722,782,11,6
17522,20170112161954,782,784,18,7
17523,20170112161954,784,844,2,8
17524,20170112161954,844,904,12,9
17525,20170112161954,904,964,12,10
17526,20170112161954,964,1084,12,11
17527,20170112161954,1084,1114,11,12
17528,20170112161954,1114,1144,2,13
17529,20170112161954,1144,1174,13,14
17530,20170112161954,1174,1219,2,15
17531,20170112161954,1219,1279,12,16
17532,20170112161954,1279,1299,1,17
17533,20170112161954,1299,360,1,18
17534,20170112161955,240,420,1,1
17535,20170112161955,420,465,11,2
17536,20170112161955,465,495,1,3
17537,20170112161955,495,502,18,4
17538,20170112161955,502,504,3,5
17539,20170112161955,504,524,18,6
17540,20170112161955,524,569,2,7
17541,20170112161955,569,599,18,8
17542,20170112161955,599,614,12,9
17543,20170112161955,614,619,18,10
17544,20170112161955,619,679,7,11
17545,20170112161955,679,684,18,12
17546,20170112161955,684,691,7,13
17547,20170112161955,691,701,18,14
17548,20170112161955,701,711,2,15
17549,20170112161955,711,721,11,16
17550,20170112161955,721,811,12,17
17551,20170112161955,811,871,1,18
17552,20170112161955,871,990,12,19
17553,20170112161955,990,1020,1,20
17554,20170112161955,1020,1170,12,21
17555,20170112161955,1170,1185,2,22
17556,20170112161955,1185,1205,2,23
17557,20170112161955,1205,1260,12,24
17558,20170112161955,1260,420,1,25
17559,20170112161956,240,330,1,1
17560,20170112161956,330,420,12,2
17561,20170112161956,420,450,2,3
17562,20170112161956,450,480,11,4
17563,20170112161956,480,660,12,5
17564,20170112161956,660,675,18,6
17565,20170112161956,675,750,7,7
17566,20170112161956,750,765,18,8
17567,20170112161956,765,825,4,9
17568,20170112161956,825,855,2,10
17569,20170112161956,855,900,12,11
17570,20170112161956,900,905,18,12
17571,20170112161956,905,990,12,13
17572,20170112161956,990,995,18,14
17573,20170112161956,995,1055,8,15
17574,20170112161956,1055,1060,18,16
17575,20170112161956,1060,1090,2,17
17576,20170112161956,1090,1150,11,18
17577,20170112161956,1150,1230,12,19
17578,20170112161956,1230,1305,12,20
17579,20170112161956,1305,1335,2,21
17580,20170112161956,1335,1380,12,22
17581,20170112161956,1380,30,12,23
17582,20170112161956,30,300,1,24
17583,20170112161959,240,300,5,1
17584,20170112161959,300,390,1,2
17585,20170112161959,390,420,1,3
17586,20170112161959,420,450,3,4
17587,20170112161959,450,455,18,5
17588,20170112161959,455,460,3,6
17589,20170112161959,460,466,18,7
17590,20170112161959,466,471,3,8
17591,20170112161959,471,490,18,9
17592,20170112161959,490,720,5,10
17593,20170112161959,720,735,18,11
17594,20170112161959,735,765,11,12
17595,20170112161959,765,780,18,13
17596,20170112161959,780,1050,5,14
17597,20170112161959,1050,1065,18,15
17598,20170112161959,1065,1070,3,16
17599,20170112161959,1070,1076,18,17
17600,20170112161959,1076,1081,3,18
17601,20170112161959,1081,1087,18,19
17602,20170112161959,1087,1102,1,20
17603,20170112161959,1102,1162,3,21
17604,20170112161959,1162,1192,2,22
17605,20170112161959,1192,1207,11,23
17606,20170112161959,1207,1252,3,24
17607,20170112161959,1252,1282,12,25
17608,20170112161959,1282,1287,3,26
17609,20170112161959,1287,1380,5,27
17610,20170112161959,1380,360,1,28
17611,20170112161960,240,480,1,1
17612,20170112161960,480,525,1,2
17613,20170112161960,525,545,2,3
17614,20170112161960,545,575,11,4
17615,20170112161960,575,660,12,5
17616,20170112161960,660,680,18,6
17617,20170112161960,680,704,13,7
17618,20170112161960,704,720,12,8
17619,20170112161960,720,740,18,9
17620,20170112161960,740,755,4,10
17621,20170112161960,755,770,18,11
17622,20170112161960,770,830,11,12
17623,20170112161960,830,850,18,13
17624,20170112161960,850,910,12,14
17625,20170112161960,910,970,11,15
17626,20170112161960,970,1030,12,16
17627,20170112161960,1030,1060,18,17
17628,20170112161960,1060,1070,12,18
17629,20170112161960,1070,1100,18,19
17630,20170112161960,1100,1220,12,20
17631,20170112161960,1220,30,1,21
17632,20170112161960,30,120,1,22
17633,20170112161960,120,300,1,23
17634,20170112161964,240,480,1,1
17635,20170112161964,480,540,1,2
17636,20170112161964,540,545,18,3
17637,20170112161964,545,585,7,4
17638,20170112161964,585,590,18,5
17639,20170112161964,590,840,12,6
17640,20170112161964,840,850,18,7
17641,20170112161964,850,940,14,8
17642,20170112161964,940,945,18,9
17643,20170112161964,945,1015,11,10
17644,20170112161964,1015,1025,18,11
17645,20170112161964,1025,1200,12,12
17646,20170112161964,1200,1215,11,13
17647,20170112161964,1215,1260,12,14
17648,20170112161964,1260,300,1,15
17649,20170112161966,240,450,1,1
17650,20170112161966,450,510,11,2
17651,20170112161966,510,525,18,3
17652,20170112161966,525,540,7,4
17653,20170112161966,540,545,18,5
17654,20170112161966,545,575,12,6
17655,20170112161966,575,585,18,7
17656,20170112161966,585,690,15,8
17657,20170112161966,690,700,18,9
17658,20170112161966,700,760,4,10
17659,20170112161966,760,770,18,11
17660,20170112161966,770,785,2,12
17661,20170112161966,785,825,11,13
17662,20170112161966,825,855,1,14
17663,20170112161966,855,900,2,15
17664,20170112161966,900,945,18,16
17665,20170112161966,945,1020,7,17
17666,20170112161966,1020,1050,18,18
17667,20170112161966,1050,1095,7,19
17668,20170112161966,1095,1125,18,20
17669,20170112161966,1125,1145,2,21
17670,20170112161966,1145,1160,2,22
17671,20170112161966,1160,1170,2,23
17672,20170112161966,1170,1180,2,24
17673,20170112161966,1180,1260,12,25
17674,20170112161966,1260,1320,12,26
17675,20170112161966,1320,1330,2,27
17676,20170112161966,1330,1350,12,28
17677,20170112161966,1350,0,1,29
17678,20170112161966,0,90,12,30
17679,20170112161966,90,360,1,31
17680,20170112161968,240,243,2,1
17681,20170112161968,243,480,1,2
17682,20170112161968,480,481,3,3
17683,20170112161968,481,501,2,4
17684,20170112161968,501,506,3,5
17685,20170112161968,506,507,3,6
17686,20170112161968,507,510,2,7
17687,20170112161968,510,512,3,8
17688,20170112161968,512,517,3,9
17689,20170112161968,517,518,2,10
17690,20170112161968,518,538,2,11
17691,20170112161968,538,548,3,12
17692,20170112161968,548,563,3,13
17693,20170112161968,563,623,2,14
17694,20170112161968,623,743,2,15
17695,20170112161968,743,803,2,16
17696,20170112161968,803,833,3,17
17697,20170112161968,833,838,3,18
17698,20170112161968,838,898,12,19
17699,20170112161968,898,930,50,20
17700,20170112161968,930,940,3,21
17701,20170112161968,940,970,2,22
17702,20170112161968,970,1060,2,23
17703,20170112161968,1060,1080,2,24
17704,20170112161968,1080,1110,11,25
17705,20170112161968,1110,1115,3,26
17706,20170112161968,1115,1135,2,27
17707,20170112161968,1135,1230,12,28
17708,20170112161968,1230,1235,3,29
17709,20170112161968,1235,1238,2,30
17710,20170112161968,1238,1240,3,31
17711,20170112161968,1240,1270,12,32
17712,20170112161968,1270,1280,3,33
17713,20170112161968,1280,1290,3,34
17714,20170112161968,1290,1380,12,35
17715,20170112161968,1380,1425,12,36
17716,20170112161968,1425,0,12,37
17717,20170112161968,0,150,1,38
17718,20170112161968,150,153,2,39
17719,20170112161968,153,240,1,40
17720,20170112161976,240,330,1,1
17721,20170112161976,330,360,1,2
17722,20170112161976,360,390,1,3
17723,20170112161976,390,400,18,4
17724,20170112161976,400,405,18,5
17725,20170112161976,405,410,18,6
17726,20170112161976,410,420,18,7
17727,20170112161976,420,455,18,8
17728,20170112161976,455,465,18,9
17729,20170112161976,465,1050,5,10
17730,20170112161976,1050,1060,18,11
17731,20170112161976,1060,1075,18,12
17732,20170112161976,1075,1110,18,13
17733,20170112161976,1110,1170,12,14
17734,20170112161976,1170,1180,18,15
17735,20170112161976,1180,1210,2,16
17736,20170112161976,1210,1230,11,17
17737,20170112161976,1230,1240,3,18
17738,20170112161976,1240,1255,2,19
17739,20170112161976,1255,1275,3,20
17740,20170112161976,1275,1285,3,21
17741,20170112161976,1285,1290,1,22
17742,20170112161976,1290,1305,1,23
17743,20170112161976,1305,1410,12,24
17744,20170112161976,1410,465,1,25
17745,20170112161978,240,480,1,1
17746,20170112161978,480,490,18,2
17747,20170112161978,490,600,5,3
17748,20170112161978,600,615,11,4
17749,20170112161978,615,840,5,5
17750,20170112161978,840,855,13,6
17751,20170112161978,855,1080,5,7
17752,20170112161978,1080,1095,18,8
17753,20170112161978,1095,1125,11,9
17754,20170112161978,1125,1260,12,10
17755,20170112161978,1260,300,1,11
17756,20170112161980,240,540,1,1
17757,20170112161980,540,545,2,2
17758,20170112161980,545,605,12,3
17759,20170112161980,605,635,2,4
17760,20170112161980,635,755,12,5
17761,20170112161980,755,785,2,6
17762,20170112161980,785,845,2,7
17763,20170112161980,845,965,2,8
17764,20170112161980,965,995,11,9
17765,20170112161980,995,1320,12,10
17766,20170112161980,1320,1380,1,11
17767,20170112161980,1380,600,1,12
17768,20170112161983,240,420,1,1
17769,20170112161983,420,450,1,2
17770,20170112161983,450,465,18,3
17771,20170112161983,465,480,2,4
17772,20170112161983,480,510,18,5
17773,20170112161983,510,780,5,6
17774,20170112161983,780,781,18,7
17775,20170112161983,781,786,7,8
17776,20170112161983,786,787,18,9
17777,20170112161983,787,1080,5,10
17778,20170112161983,1080,1115,18,11
17779,20170112161983,1115,1130,7,12
17780,20170112161983,1130,1136,18,13
17781,20170112161983,1136,1139,2,14
17782,20170112161983,1139,1179,1,15
17783,20170112161983,1179,1209,11,16
17784,20170112161983,1209,1350,12,17
17785,20170112161983,1350,30,1,18
17786,20170112161983,30,50,1,19
17787,20170112161983,50,65,1,20
17788,20170112161983,65,120,1,21
17789,20170112161983,120,160,1,22
17790,20170112161983,160,225,1,23
17791,20170112161983,225,240,1,24
17792,20170112161991,240,450,1,1
17793,20170112161991,450,455,2,2
17794,20170112161991,455,475,1,3
17795,20170112161991,475,480,3,4
17796,20170112161991,480,495,3,5
17797,20170112161991,495,505,3,6
17798,20170112161991,505,520,2,7
17799,20170112161991,520,525,18,8
17800,20170112161991,525,530,7,9
17801,20170112161991,530,550,18,10
17802,20170112161991,550,551,6,11
17803,20170112161991,551,660,3,12
17804,20170112161991,660,665,11,13
17805,20170112161991,665,720,3,14
17806,20170112161991,720,750,18,15
17807,20170112161991,750,765,7,16
17808,20170112161991,765,775,18,17
17809,20170112161991,775,778,12,18
17810,20170112161991,778,808,11,19
17811,20170112161991,808,1048,12,20
17812,20170112161991,1048,1088,18,21
17813,20170112161991,1088,1118,2,22
17814,20170112161991,1118,1148,11,23
17815,20170112161991,1148,1163,12,24
17816,20170112161991,1163,1193,2,25
17817,20170112161991,1193,1223,12,26
17818,20170112161991,1223,1228,3,27
17819,20170112161991,1228,1233,12,28
17820,20170112161991,1233,1273,12,29
17821,20170112161991,1273,1276,3,30
17822,20170112161991,1276,1277,2,31
17823,20170112161991,1277,1282,3,32
17824,20170112161991,1282,1292,3,33
17825,20170112161991,1292,1302,2,34
17826,20170112161991,1302,1317,1,35
17827,20170112161991,1317,420,1,36
17828,20170112161995,240,360,1,1
17829,20170112161995,360,430,1,2
17830,20170112161995,430,435,2,3
17831,20170112161995,435,440,11,4
17832,20170112161995,440,470,18,5
17833,20170112161995,470,720,5,6
17834,20170112161995,720,780,11,7
17835,20170112161995,780,1035,5,8
17836,20170112161995,1035,1050,18,9
17837,20170112161995,1050,1110,12,10
17838,20170112161995,1110,1130,18,11
17839,20170112161995,1130,1145,2,12
17840,20170112161995,1145,1155,11,13
17841,20170112161995,1155,1245,12,14
17842,20170112161995,1245,1260,1,15
17843,20170112161995,1260,1320,12,16
17844,20170112161995,1320,315,1,17
17845,20170112162003,240,360,1,1
17846,20170112162003,360,390,1,2
17847,20170112162003,390,420,18,3
17848,20170112162003,420,990,5,4
17849,20170112162003,990,1020,18,5
17850,20170112162003,1020,1035,2,6
17851,20170112162003,1035,1050,50,7
17852,20170112162003,1050,1080,12,8
17853,20170112162003,1080,1100,11,9
17854,20170112162003,1100,1110,1,10
17855,20170112162003,1110,1290,12,11
17856,20170112162003,1290,1320,1,12
17857,20170112162003,1320,360,1,13
17858,20170112162008,240,600,1,1
17859,20170112162008,600,602,2,2
17860,20170112162008,602,617,1,3
17861,20170112162008,617,622,2,4
17862,20170112162008,622,627,2,5
17863,20170112162008,627,807,12,6
17864,20170112162008,807,827,11,7
17865,20170112162008,827,1080,12,8
17866,20170112162008,1080,1095,2,9
17867,20170112162008,1095,1115,11,10
17868,20170112162008,1115,1145,12,11
17869,20170112162008,1145,1205,1,12
17870,20170112162008,1205,1210,2,13
17871,20170112162008,1210,1380,12,14
17872,20170112162008,1380,1400,1,15
17873,20170112162008,1400,1401,1,16
17874,20170112162008,1401,0,12,17
17875,20170112162008,0,375,1,18
17876,20170112162013,240,480,1,1
17877,20170112162013,480,540,1,2
17878,20170112162013,540,600,11,3
17879,20170112162013,600,645,18,4
17880,20170112162013,645,735,14,5
17881,20170112162013,735,780,18,6
17882,20170112162013,780,1080,12,7
17883,20170112162013,1080,1140,11,8
17884,20170112162013,1140,1260,12,9
17885,20170112162013,1260,510,1,10
17886,20170112162014,240,450,1,1
17887,20170112162014,450,465,2,2
17888,20170112162014,465,495,11,3
17889,20170112162014,495,525,1,4
17890,20170112162014,525,585,12,5
17891,20170112162014,585,595,2,6
17892,20170112162014,595,675,12,7
17893,20170112162014,675,685,2,8
17894,20170112162014,685,745,11,9
17895,20170112162014,745,765,2,10
17896,20170112162014,765,900,12,11
17897,20170112162014,900,905,18,12
17898,20170112162014,905,908,18,13
17899,20170112162014,908,1020,12,14
17900,20170112162014,1020,1030,2,15
17901,20170112162014,1030,1140,12,16
17902,20170112162014,1140,1150,2,17
17903,20170112162014,1150,1200,12,18
17904,20170112162014,1200,1215,16,19
17905,20170112162014,1215,1290,12,20
17906,20170112162014,1290,180,1,21
17907,20170112162014,180,450,1,22
17908,20170112162024,240,300,1,1
17909,20170112162024,300,360,1,2
17910,20170112162024,360,395,18,3
17911,20170112162024,395,410,11,4
17912,20170112162024,410,780,5,5
17913,20170112162024,780,800,12,6
17914,20170112162024,800,930,5,7
17915,20170112162024,930,960,18,8
17916,20170112162024,960,1020,8,9
17917,20170112162024,1020,1035,18,10
17918,20170112162024,1035,1095,1,11
17919,20170112162024,1095,1155,18,12
17920,20170112162024,1155,1260,14,13
17921,20170112162024,1260,1270,18,14
17922,20170112162024,1270,1365,11,15
17923,20170112162024,1365,1410,18,16
17924,20170112162024,1410,1425,1,17
17925,20170112162024,1425,300,1,18
17926,20170112162027,240,425,1,1
17927,20170112162027,425,455,11,2
17928,20170112162027,455,465,12,3
17929,20170112162027,465,510,1,4
17930,20170112162027,510,750,12,5
17931,20170112162027,750,795,11,6
17932,20170112162027,795,900,12,7
17933,20170112162027,900,960,1,8
17934,20170112162027,960,1110,12,9
17935,20170112162027,1110,1140,11,10
17936,20170112162027,1140,1320,1,11
17937,20170112162027,1320,1380,1,12
17938,20170112162027,1380,300,1,13
17939,20170112162031,240,270,1,1
17940,20170112162031,270,310,1,2
17941,20170112162031,310,330,11,3
17942,20170112162031,330,350,18,4
17943,20170112162031,350,352,5,5
17944,20170112162031,352,720,5,6
17945,20170112162031,720,780,11,7
17946,20170112162031,780,900,5,8
17947,20170112162031,900,930,18,9
17948,20170112162031,930,950,1,10
17949,20170112162031,950,1010,2,11
17950,20170112162031,1010,1080,12,12
17951,20170112162031,1080,1140,11,13
17952,20170112162031,1140,1170,2,14
17953,20170112162031,1170,1200,12,15
17954,20170112162031,1200,270,1,16
17955,20170112162037,240,540,1,1
17956,20170112162037,540,630,1,2
17957,20170112162037,630,650,18,3
17958,20170112162037,650,720,14,4
17959,20170112162037,720,730,18,5
17960,20170112162037,730,770,11,6
17961,20170112162037,770,785,18,7
17962,20170112162037,785,840,12,8
17963,20170112162037,840,900,1,9
17964,20170112162037,900,1200,12,10
17965,20170112162037,1200,0,12,11
17966,20170112162037,0,330,1,12
17967,20170112162040,240,540,1,1
17968,20170112162040,540,550,2,2
17969,20170112162040,550,560,11,3
17970,20170112162040,560,590,1,4
17971,20170112162040,590,620,12,5
17972,20170112162040,620,650,14,6
17973,20170112162040,650,665,12,7
17974,20170112162040,665,675,16,8
17975,20170112162040,675,705,2,9
17976,20170112162040,705,720,2,10
17977,20170112162040,720,725,2,11
17978,20170112162040,725,730,11,12
17979,20170112162040,730,750,50,13
17980,20170112162040,750,770,18,14
17981,20170112162040,770,960,12,15
17982,20170112162040,960,980,50,16
17983,20170112162040,980,990,18,17
17984,20170112162040,990,1020,16,18
17985,20170112162040,1020,1022,2,19
17986,20170112162040,1022,1037,12,20
17987,20170112162040,1037,1080,1,21
17988,20170112162040,1080,1100,11,22
17989,20170112162040,1100,1350,12,23
17990,20170112162040,1350,1360,16,24
17991,20170112162040,1360,1370,1,25
17992,20170112162040,1370,1380,1,26
17993,20170112162040,1380,1395,16,27
17994,20170112162040,1395,1415,50,28
17995,20170112162040,1415,540,1,29
17996,20170112162043,240,255,2,1
17997,20170112162043,255,420,1,2
17998,20170112162043,420,435,11,3
17999,20170112162043,435,445,18,4
18000,20170112162043,445,505,7,5
18001,20170112162043,505,515,18,6
18002,20170112162043,515,720,2,7
18003,20170112162043,720,740,11,8
18004,20170112162043,740,840,1,9
18005,20170112162043,840,855,1,10
18006,20170112162043,855,865,2,11
18007,20170112162043,865,875,18,12
18008,20170112162043,875,1070,15,13
18009,20170112162043,1070,1080,18,14
18010,20170112162043,1080,1090,2,15
18011,20170112162043,1090,1100,2,16
18012,20170112162043,1100,1115,11,17
18013,20170112162043,1115,1135,2,18
18014,20170112162043,1135,1145,2,19
18015,20170112162043,1145,1265,12,20
18016,20170112162043,1265,1275,2,21
18017,20170112162043,1275,1280,1,22
18018,20170112162043,1280,120,1,23
18019,20170112162043,120,125,2,24
18020,20170112162043,125,240,1,25
18021,20170112162047,240,510,1,1
18022,20170112162047,510,570,1,2
18023,20170112162047,570,585,18,3
18024,20170112162047,585,645,13,4
18025,20170112162047,645,705,13,5
18026,20170112162047,705,715,18,6
18027,20170112162047,715,735,7,7
18028,20170112162047,735,737,18,8
18029,20170112162047,737,767,1,9
18030,20170112162047,767,777,16,10
18031,20170112162047,777,787,16,11
18032,20170112162047,787,840,1,12
18033,20170112162047,840,900,2,13
18034,20170112162047,900,1140,12,14
18035,20170112162047,1140,1170,11,15
18036,20170112162047,1170,1180,1,16
18037,20170112162047,1180,0,12,17
18038,20170112162047,0,510,1,18
18039,20170112162048,240,450,1,1
18040,20170112162048,450,465,11,2
18041,20170112162048,465,480,1,3
18042,20170112162048,480,510,15,4
18043,20170112162048,510,514,18,5
18044,20170112162048,514,516,2,6
18045,20170112162048,516,526,18,7
18046,20170112162048,526,600,13,8
18047,20170112162048,600,610,18,9
18048,20170112162048,610,650,1,10
18049,20170112162048,650,665,18,11
18050,20170112162048,665,670,4,12
18051,20170112162048,670,675,18,13
18052,20170112162048,675,685,4,14
18053,20170112162048,685,730,18,15
18054,20170112162048,730,760,7,16
18055,20170112162048,760,765,18,17
18056,20170112162048,765,825,11,18
18057,20170112162048,825,835,18,19
18058,20170112162048,835,840,18,20
18059,20170112162048,840,845,18,21
18060,20170112162048,845,860,18,22
18061,20170112162048,860,975,12,23
18062,20170112162048,975,977,18,24
18063,20170112162048,977,987,7,25
18064,20170112162048,987,992,18,26
18065,20170112162048,992,1052,18,27
18066,20170112162048,1052,1054,4,28
18067,20170112162048,1054,1079,18,29
18068,20170112162048,1079,1081,4,30
18069,20170112162048,1081,1106,18,31
18070,20170112162048,1106,1111,1,32
18071,20170112162048,1111,1141,12,33
18072,20170112162048,1141,1156,16,34
18073,20170112162048,1156,1230,12,35
18074,20170112162048,1230,1240,50,36
18075,20170112162048,1240,1335,12,37
18076,20170112162048,1335,1350,1,38
18077,20170112162048,1350,420,1,39
18078,20170112162049,240,360,1,1
18079,20170112162049,360,375,3,2
18080,20170112162049,375,395,2,3
18081,20170112162049,395,415,1,4
18082,20170112162049,415,430,18,5
18083,20170112162049,430,445,3,6
18084,20170112162049,445,457,18,7
18085,20170112162049,457,537,13,8
18086,20170112162049,537,557,18,9
18087,20170112162049,557,592,7,10
18088,20170112162049,592,597,18,11
18089,20170112162049,597,627,8,12
18090,20170112162049,627,632,18,13
18091,20170112162049,632,692,2,14
18092,20170112162049,692,812,2,15
18093,20170112162049,812,842,11,16
18094,20170112162049,842,862,2,17
18095,20170112162049,862,877,2,18
18096,20170112162049,877,907,1,19
18097,20170112162049,907,922,1,20
18098,20170112162049,922,927,18,21
18099,20170112162049,927,937,3,22
18100,20170112162049,937,942,18,23
18101,20170112162049,942,972,2,24
18102,20170112162049,972,1110,3,25
18103,20170112162049,1110,1120,3,26
18104,20170112162049,1120,1140,18,27
18105,20170112162049,1140,1180,16,28
18106,20170112162049,1180,1200,12,29
18107,20170112162049,1200,1220,18,30
18108,20170112162049,1220,1230,2,31
18109,20170112162049,1230,1250,11,32
18110,20170112162049,1250,1260,1,33
18111,20170112162049,1260,1275,12,34
18112,20170112162049,1275,360,1,35
18113,20170112162053,240,390,1,1
18114,20170112162053,390,840,12,2
18115,20170112162053,840,845,18,3
18116,20170112162053,845,875,7,4
18117,20170112162053,875,880,18,5
18118,20170112162053,880,970,2,6
18119,20170112162053,970,1260,12,7
18120,20170112162053,1260,390,1,8
18121,20170112162054,240,480,1,1
18122,20170112162054,480,510,11,2
18123,20170112162054,510,570,1,3
18124,20170112162054,570,585,18,4
18125,20170112162054,585,615,7,5
18126,20170112162054,615,630,18,6
18127,20170112162054,630,645,2,7
18128,20170112162054,645,675,2,8
18129,20170112162054,675,795,2,9
18130,20170112162054,795,915,12,10
18131,20170112162054,915,940,2,11
18132,20170112162054,940,975,11,12
18133,20170112162054,975,1035,12,13
18134,20170112162054,1035,1055,16,14
18135,20170112162054,1055,1115,12,15
18136,20170112162054,1115,1130,1,16
18137,20170112162054,1130,1140,2,17
18138,20170112162054,1140,1260,12,18
18139,20170112162054,1260,1350,1,19
18140,20170112162054,1350,180,1,20
18141,20170112162054,180,185,2,21
18142,20170112162054,185,245,14,22
18143,20170112162055,240,480,1,1
18144,20170112162055,480,500,11,2
18145,20170112162055,500,530,2,3
18146,20170112162055,530,590,3,4
18147,20170112162055,590,740,2,5
18148,20170112162055,740,800,3,6
18149,20170112162055,800,810,50,7
18150,20170112162055,810,1020,2,8
18151,20170112162055,1020,1030,8,9
18152,20170112162055,1030,1070,8,10
18153,20170112162055,1070,1090,2,11
18154,20170112162055,1090,1105,11,12
18155,20170112162055,1105,1165,12,13
18156,20170112162055,1165,1230,50,14
18157,20170112162055,1230,1260,12,15
18158,20170112162055,1260,375,1,16
18159,20170112162056,240,330,12,1
18160,20170112162056,330,570,1,2
18161,20170112162056,570,575,11,3
18162,20170112162056,575,630,12,4
18163,20170112162056,630,635,18,5
18164,20170112162056,635,665,7,6
18165,20170112162056,665,670,18,7
18166,20170112162056,670,690,11,8
18167,20170112162056,690,1020,12,9
18168,20170112162056,1020,1025,18,10
18169,20170112162056,1025,1040,7,11
18170,20170112162056,1040,1045,18,12
18171,20170112162056,1045,1060,11,13
18172,20170112162056,1060,195,12,14
18173,20170112162056,195,435,1,15
18174,20170112162057,240,420,1,1
18175,20170112162057,420,450,18,2
18176,20170112162057,450,720,5,3
18177,20170112162057,720,750,11,4
18178,20170112162057,750,1020,5,5
18179,20170112162057,1020,1050,18,6
18180,20170112162057,1050,1200,2,7
18181,20170112162057,1200,1380,12,8
18182,20170112162057,1380,420,1,9
18183,20170112162059,240,570,1,1
18184,20170112162059,570,600,11,2
18185,20170112162059,600,660,12,3
18186,20170112162059,660,720,1,4
18187,20170112162059,720,795,1,5
18188,20170112162059,795,825,2,6
18189,20170112162059,825,870,50,7
18190,20170112162059,870,900,1,8
18191,20170112162059,900,940,18,9
18192,20170112162059,940,990,50,10
18193,20170112162059,990,1005,18,11
18194,20170112162059,1005,1125,12,12
18195,20170112162059,1125,1155,11,13
18196,20170112162059,1155,1185,12,14
18197,20170112162059,1185,1210,18,15
18198,20170112162059,1210,1230,7,16
18199,20170112162059,1230,1255,18,17
18200,20170112162059,1255,1315,12,18
18201,20170112162059,1315,1335,1,19
18202,20170112162059,1335,1355,1,20
18203,20170112162059,1355,540,1,21
